Date,Traffic_Total(TB),Lower_Bound,Upper_Bound
2025-10-23,111.05290746785371,99.94761672106834,122.1581982146391
2025-10-24,112.75924438570398,101.48331994713358,124.0351688242744
2025-10-25,113.72634656500773,102.35371190850697,125.09898122150851
2025-10-26,114.97053773857778,103.47348396472,126.46759151243556
2025-10-27,104.39928200905923,93.95935380815331,114.83921020996517
2025-10-28,103.32082221222115,92.98873999099904,113.65290443344327
2025-10-29,109.1249191675549,98.21242725079942,120.0374110843104
2025-10-30,109.31879940705358,98.38691946634822,120.25067934775895
2025-10-31,118.00319629915523,106.20287666923971,129.80351592907076
2025-11-01,113.75331916654048,102.37798724988643,125.12865108319454
2025-11-02,115.05341810767803,103.54807629691022,126.55875991844584
2025-11-03,107.34760268702873,96.61284241832585,118.08236295573161
2025-11-04,108.28767877492076,97.4589108974287,119.11644665241285
2025-11-05,111.11209284990196,100.00088356491176,122.22330213489217
2025-11-06,102.84287732619255,92.5585895935733,113.12716505881181
2025-11-07,113.5359917300134,102.18239255701205,124.88959090301475
2025-11-08,117.09840808444484,105.38856727600036,128.80824889288934
2025-11-09,112.9978587019804,101.69807283178237,124.29764457217846
2025-11-10,110.45042391724132,99.4053815255172,121.49546630896546
2025-11-11,105.45566076914763,94.91009469223286,116.0012268460624
2025-11-12,106.61011966171169,95.94910769554052,117.27113162788287
2025-11-13,106.62878296082546,95.96590466474292,117.29166125690801
2025-11-14,107.03734909674255,96.33361418706829,117.74108400641681
2025-11-15,109.14687426428318,98.23218683785487,120.06156169071151
2025-11-16,109.17392699167459,98.25653429250714,120.09131969084206
2025-11-17,107.8166790086965,97.03501110782685,118.59834690956616
2025-11-18,107.79966463507456,97.01969817156711,118.57963109858203
2025-11-19,106.51624496230085,95.86462046607076,117.16786945853094
2025-11-20,107.45153422016196,96.70638079814577,118.19668764217816
2025-11-21,110.52082937848866,99.46874644063979,121.57291231633754
2025-11-22,113.27553795710654,101.94798416139588,124.6030917528172
2025-11-23,110.63155778201128,99.56840200381016,121.69471356021242
2025-11-24,105.34636968911369,94.81173272020231,115.88100665802506
2025-11-25,104.5451429679658,94.09062867116923,114.99965726476239
2025-11-26,106.41938202426238,95.77744382183614,117.06132022668862
2025-11-27,103.9777726840111,93.57999541560999,114.37554995241221
2025-11-28,112.02238775267197,100.82014897740478,123.22462652793918
2025-11-29,107.48086202779461,96.73277582501515,118.22894823057409
2025-11-30,107.42584433382333,96.683259900441,118.16842876720568
2025-12-01,105.81151075389205,95.23035967850285,116.39266182928127
2025-12-02,104.0707045051752,93.66363405465768,114.47777495569272
2025-12-03,103.18885817833778,92.86997236050401,113.50774399617157
2025-12-04,105.86456368040254,95.2781073123623,116.4510200484428
2025-12-05,107.82465604157593,97.04219043741834,118.60712164573354
2025-12-06,108.5437296068259,97.68935664614332,119.3981025675085
2025-12-07,111.73260041048427,100.55934036943584,122.9058604515327
2025-12-08,106.71527687984076,96.04374919185669,117.38680456782484
2025-12-09,106.65916688148354,95.99325019333519,117.3250835696319
2025-12-10,102.70326877854393,92.43294190068954,112.97359565639833
2025-12-11,105.70421059064148,95.13378953157734,116.27463164970564
2025-12-12,106.24025952420456,95.61623357178411,116.86428547662503
2025-12-13,106.20190054742241,95.58171049268017,116.82209060216466
2025-12-14,103.10889570786186,92.79800613707567,113.41978527864806
2025-12-15,106.1156815219972,95.50411336979748,116.72724967419693
2025-12-16,100.78693188542223,90.70823869688002,110.86562507396447
2025-12-17,102.17871890675066,91.96084701607559,112.39659079742573
2025-12-18,100.45396595965805,90.40856936369225,110.49936255562386
2025-12-19,108.72627597600709,97.85364837840638,119.5989035736078
2025-12-20,106.41135041979969,95.77021537781972,117.05248546177967
2025-12-21,104.39037808635024,93.95134027771522,114.82941589498527
2025-12-22,102.73167110310497,92.45850399279448,113.00483821341548
2025-12-23,98.79448129998264,88.91503316998437,108.6739294299809
2025-12-24,99.88840700408898,89.89956630368007,109.87724770449788
2025-12-25,112.77108885079937,101.49397996571943,124.04819773587933
2025-12-26,128.17026030116543,115.35323427104889,140.98728633128198
2025-12-27,125.87505997082646,113.28755397374381,138.46256596790911
2025-12-28,128.8763600025552,115.98872400229969,141.76399600281073
2025-12-29,127.03462528417712,114.33116275575941,139.73808781259484
2025-12-30,121.41476441154475,109.27328797039029,133.55624085269923
2025-12-31,121.45201654180485,109.30681488762437,133.59721819598533
2026-01-01,104.62937630933101,94.16643867839791,115.09231394026412
2026-01-02,109.21050221480535,98.28945199332482,120.13155243628589
2026-01-03,103.65476420098967,93.2892877808907,114.02024062108865
2026-01-04,106.38709900284567,95.7483891025611,117.02580890313025
2026-01-05,101.63654775007164,91.47289297506448,111.80020252507882
