Date,Traffic_Total(TB),Lower_Bound,Upper_Bound
2025-10-23,224.71991468173806,202.24792321356426,247.1919061499119
2025-10-24,219.26885743977272,197.34197169579545,241.19574318375
2025-10-25,226.69510423001208,204.02559380701086,249.36461465301332
2025-10-26,234.30085780952462,210.87077202857216,257.7309435904771
2025-10-27,214.6098426451693,193.14885838065237,236.07082690968625
2025-10-28,213.48496558379168,192.1364690254125,234.83346214217087
2025-10-29,212.4882843092397,191.23945587831574,233.7371127401637
2025-10-30,212.9659640758572,191.66936766827146,234.2625604834429
2025-10-31,229.98954980612575,206.99059482551317,252.98850478673836
2025-11-01,214.40318810104216,192.96286929093796,235.8435069111464
2025-11-02,230.06736180143682,207.06062562129313,253.0740979815805
2025-11-03,206.5573170060649,185.9015853054584,227.2130487066714
2025-11-04,211.198772731034,190.07889545793063,232.31865000413742
2025-11-05,210.22952994946792,189.20657695452113,231.25248294441474
2025-11-06,214.26150967479253,192.83535870731328,235.6876606422718
2025-11-07,215.30228611691086,193.77205750521978,236.83251472860198
2025-11-08,223.7189824686349,201.3470842217714,246.0908807154984
2025-11-09,230.0110152857106,207.00991375713954,253.01211681428168
2025-11-10,204.90111910857533,184.4110071977178,225.3912310194329
2025-11-11,211.16096083814608,190.04486475433148,232.2770569219607
2025-11-12,207.30022300669398,186.5702007060246,228.0302453073634
2025-11-13,211.58746588523087,190.42871929670778,232.74621247375399
2025-11-14,220.07544901663073,198.06790411496766,242.08299391829382
2025-11-15,217.01549398475882,195.31394458628293,238.7170433832347
2025-11-16,221.44359990151688,199.2992399113652,243.5879598916686
2025-11-17,216.20615299394154,194.58553769454738,237.8267682933357
2025-11-18,207.59882612218522,186.8389435099667,228.35870873440376
2025-11-19,211.1091266794908,189.99821401154173,232.2200393474399
2025-11-20,202.45644013039043,182.2107961173514,222.7020841434295
2025-11-21,213.95828481494016,192.56245633344614,235.35411329643418
2025-11-22,219.59153141862504,197.63237827676255,241.55068456048755
2025-11-23,223.48187234655032,201.1336851118953,245.83005958120538
2025-11-24,208.17751319891678,187.35976187902511,228.99526451880848
2025-11-25,205.13369845793562,184.62032861214206,225.6470683037292
2025-11-26,206.14205490646992,185.52784941582294,226.75626039711693
2025-11-27,200.7155134791847,180.64396213126622,220.7870648271032
2025-11-28,218.34728393090901,196.51255553781812,240.18201232399994
2025-11-29,219.18936277215067,197.2704264949356,241.10829904936577
2025-11-30,213.41747625675364,192.07572863107828,234.75922388242904
2025-12-01,202.81430958326965,182.5328786249427,223.09574054159663
2025-12-02,205.54505734486887,184.99055161038197,226.09956307935576
2025-12-03,202.39329065580392,182.15396159022353,222.63261972138434
2025-12-04,203.62577784646317,183.26320006181686,223.9883556311095
2025-12-05,222.34565117375834,200.1110860563825,244.5802162911342
2025-12-06,212.495165859241,191.24564927331693,233.74468244516513
2025-12-07,211.74925394140746,190.57432854726673,232.92417933554822
2025-12-08,200.14465264183312,180.1301873776498,220.15911790601646
2025-12-09,205.50333471875456,184.9530012468791,226.05366819063002
2025-12-10,201.4754231244189,181.32788081197702,221.62296543686082
2025-12-11,199.3046136493466,179.37415228441196,219.23507501428128
2025-12-12,217.0569541673415,195.35125875060734,238.76264958407566
2025-12-13,217.1501534629639,195.43513811666753,238.86516880926033
2025-12-14,208.72303805302175,187.85073424771957,229.59534185832393
2025-12-15,193.30626335982151,173.97563702383937,212.6368896958037
2025-12-16,204.5617438774544,184.10556948970896,225.01791826519985
2025-12-17,197.49819209728858,177.74837288755973,217.24801130701746
2025-12-18,203.1206591744059,182.8085932569653,223.4327250918465
2025-12-19,201.79378681536733,181.6144081338306,221.97316549690407
2025-12-20,212.92586509227968,191.63327858305172,234.21845160150767
2025-12-21,204.24774593298022,183.8229713396822,224.67252052627828
2025-12-22,201.74006605347827,181.56605944813046,221.91407265882611
2025-12-23,198.609539965178,178.7485859686602,218.4704939616958
2025-12-24,194.48888806979318,175.03999926281386,213.93777687677252
2025-12-25,222.20199943531964,199.98179949178768,244.42219937885162
2025-12-26,235.2679467655197,211.74115208896774,258.7947414420717
2025-12-27,234.94517325298526,211.45065592768674,258.43969057828383
2025-12-28,253.22596331782873,227.90336698604585,278.5485596496116
2025-12-29,251.43773465909746,226.29396119318773,276.58150812500725
2025-12-30,222.83863680364044,200.5547731232764,245.1225004840045
2025-12-31,229.46893386333392,206.52204047700053,252.41582724966733
2026-01-01,196.4312771211008,176.78814940899073,216.0744048332109
2026-01-02,202.00943728647266,181.8084935578254,222.21038101511994
2026-01-03,200.03230942299734,180.02907848069762,220.0355403652971
2026-01-04,204.19927155415158,183.7793443987364,224.61919870956675
2026-01-05,198.4899419105829,178.6409477195246,218.3389361016412
