Date,Traffic_Total(TB),Lower_Bound,Upper_Bound
2025-10-23,20.78030412499843,18.702273712498588,22.858334537498276
2025-10-24,22.08464019251139,19.87617617326025,24.293104211762532
2025-10-25,22.612377766860092,20.351139990174083,24.873615543546105
2025-10-26,22.37714806020166,20.139433254181494,24.614862866221827
2025-10-27,21.69703033022683,19.52732729720415,23.866733363249516
2025-10-28,21.359498632985954,19.22354876968736,23.495448496284553
2025-10-29,21.1193434305158,19.00740908746422,23.231277773567385
2025-10-30,22.16948817005496,19.952539353049467,24.38643698706046
2025-10-31,22.265379351622315,20.038841416460084,24.49191728678455
2025-11-01,22.785356523267193,20.506820870940473,25.063892175593914
2025-11-02,22.10756632097387,19.896809688876484,24.31832295307126
2025-11-03,21.504815899134858,19.35433430922137,23.655297489048344
2025-11-04,21.584122331469903,19.425710098322913,23.742534564616896
2025-11-05,21.266045627360377,19.13944106462434,23.39265019009642
2025-11-06,20.168024855969016,18.151222370372114,22.18482734156592
2025-11-07,22.216885847370442,19.995197262633397,24.438574432107487
2025-11-08,22.715636152677032,20.44407253740933,24.987199767944738
2025-11-09,22.40456941647139,20.16411247482425,24.645026358118532
2025-11-10,21.30061043346408,19.17054939011767,23.43067147681049
2025-11-11,20.37251230479626,18.335261074316634,22.40976353527589
2025-11-12,20.782370359525046,18.70413332357254,22.860607395477555
2025-11-13,21.246499117871842,19.121849206084658,23.37114902965903
2025-11-14,22.285907363743824,20.057316627369442,24.51449810011821
2025-11-15,22.61062458926295,20.349562130336658,24.871687048189248
2025-11-16,22.024650980641884,19.822185882577696,24.227116078706075
2025-11-17,21.191437112250807,19.072293401025725,23.310580823475888
2025-11-18,21.014625390471952,18.913162851424758,23.11608792951915
2025-11-19,20.580258621626136,18.522232759463524,22.638284483788752
2025-11-20,20.03499111449927,18.031492003049344,22.0384902259492
2025-11-21,22.197695219424528,19.977925697482075,24.41746474136698
2025-11-22,22.076115209594512,19.868503688635062,24.283726730553965
2025-11-23,21.730561328426006,19.557505195583406,23.90361746126861
2025-11-24,20.251524962859953,18.22637246657396,22.27667745914595
2025-11-25,21.179646713011792,19.061682041710615,23.297611384312972
2025-11-26,20.79196382965327,18.712767446687945,22.871160212618598
2025-11-27,21.122721685697915,19.010449517128123,23.234993854267707
2025-11-28,22.69914574147578,20.4292311673282,24.96906031562336
2025-11-29,21.0135291767057,18.912176259035128,23.11488209437627
2025-11-30,21.601626147791528,19.441463533012374,23.76178876257068
2025-12-01,20.75049513485023,18.675445621365206,22.825544648335253
2025-12-02,21.430602868959973,19.287542582063978,23.57366315585597
2025-12-03,20.13047750974471,18.11742975877024,22.143525260719183
2025-12-04,21.603785576505363,19.443407018854828,23.7641641341559
2025-12-05,21.881197119993207,19.693077407993886,24.06931683199253
2025-12-06,21.77110723665464,19.593996512989175,23.948217960320104
2025-12-07,21.715028703989958,19.543525833590962,23.886531574388957
2025-12-08,20.565203057358765,18.50868275162289,22.621723363094645
2025-12-09,21.167757996275007,19.050982196647507,23.28453379590251
2025-12-10,20.277270159611287,18.249543143650158,22.304997175572417
2025-12-11,20.850040022675092,18.76503602040758,22.935044024942602
2025-12-12,21.56960518891987,19.412644670027884,23.726565707811858
2025-12-13,21.399648335293513,19.25968350176416,23.539613168822868
2025-12-14,22.77007571162335,20.493068140461016,25.047083282785685
2025-12-15,20.827792190084725,18.745012971076253,22.9105714090932
2025-12-16,20.894784396998066,18.80530595729826,22.984262836697873
2025-12-17,21.097945629361966,18.98815106642577,23.207740192298164
2025-12-18,20.029420459785307,18.026478413806778,22.03236250576384
2025-12-19,22.354526331538878,20.11907369838499,24.58997896469277
2025-12-20,20.585614919312448,18.527053427381205,22.644176411243695
2025-12-21,21.28867214644943,19.159804931804487,23.417539361094374
2025-12-22,20.37436796655879,18.33693116990291,22.411804763214672
2025-12-23,20.789163562437132,18.71024720619342,22.86807991868085
2025-12-24,20.62683440386141,18.564150963475267,22.68951784424755
2025-12-25,22.195844679882814,19.976260211894534,24.415429147871098
2025-12-26,24.84177029160764,22.357593262446876,27.325947320768407
2025-12-27,23.892462731042535,21.503216457938283,26.28170900414679
2025-12-28,25.335620782273622,22.80205870404626,27.869182860500988
2025-12-29,25.273055374494398,22.745749837044958,27.80036091194384
2025-12-30,23.628040058852932,21.26523605296764,25.990844064738226
2025-12-31,24.476166061087916,22.028549454979125,26.92378266719671
2026-01-01,20.109548784772336,18.098593906295104,22.120503663249572
2026-01-02,21.723212917354758,19.550891625619283,23.895534209090236
2026-01-03,21.3107588691873,19.17968298226857,23.441834756106033
2026-01-04,21.898367355293104,19.708530619763795,24.088204090822416
2026-01-05,20.79663591277085,18.716972321493763,22.876299504047935
