Date,Traffic_Total(TB),Lower_Bound,Upper_Bound
2025-10-23,264.69233102903627,238.22309792613265,291.16156413193994
2025-10-24,273.74801831207407,246.37321648086666,301.1228201432815
2025-10-25,284.8121033736226,256.33089303626036,313.29331371098493
2025-10-26,281.45938538671055,253.3134468480395,309.60532392538164
2025-10-27,262.77416175946666,236.49674558352,289.0515779354134
2025-10-28,276.4756884842081,248.8281196357873,304.12325733262895
2025-10-29,273.1983525625585,245.87851730630265,300.5181878188144
2025-10-30,268.9966083406588,242.0969475065929,295.8962691747247
2025-10-31,289.4630642371696,260.5167578134526,318.40937066088657
2025-11-01,285.21104575460134,256.6899411791412,313.73215033006153
2025-11-02,276.7748664010065,249.09737976090582,304.45235304110713
2025-11-03,261.78377634843997,235.60539871359597,287.962153983284
2025-11-04,271.2544226386054,244.12898037474486,298.37986490246595
2025-11-05,268.5483047003361,241.69347423030248,295.4031351703697
2025-11-06,266.8871240743168,240.1984116668851,293.57583648174847
2025-11-07,274.31322199127135,246.88189979214422,301.7445441903985
2025-11-08,281.5571054537371,253.40139490836341,309.71281599911083
2025-11-09,273.86083034885996,246.47474731397398,301.246913383746
2025-11-10,263.6370518338365,237.27334665045285,290.00075701722017
2025-11-11,271.3557187165471,244.22014684489238,298.4912905882018
2025-11-12,259.79221006148316,233.81298905533484,285.7714310676315
2025-11-13,254.55148297716892,229.09633467945204,280.0066312748858
2025-11-14,269.96297717468394,242.96667945721555,296.95927489215234
2025-11-15,280.21985479224116,252.19786931301707,308.2418402714653
2025-11-16,275.86880739189195,248.28192665270277,303.45568813108116
2025-11-17,260.33874608268,234.304871474412,286.37262069094805
2025-11-18,257.9064766085239,232.11582894767153,283.69712426937633
2025-11-19,262.6323199598076,236.36908796382684,288.8955519557884
2025-11-20,255.24585854465866,229.7212726901928,280.77044439912453
2025-11-21,273.74805123624196,246.37324611261778,301.1228563598662
2025-11-22,267.90454256322965,241.1140883069067,294.69499681955267
2025-11-23,266.5768516629457,239.91916649665117,293.2345368292403
2025-11-24,254.55964507887552,229.10368057098796,280.0156095867631
2025-11-25,255.4625157119712,229.9162641407741,281.00876728316837
2025-11-26,256.6920916414942,231.02288247734478,282.3613008056436
2025-11-27,257.6988121164124,231.92893090477116,283.4686933280537
2025-11-28,249.95355638854227,224.95820074968805,274.9489120273965
2025-11-29,264.23770206032856,237.8139318542957,290.66147226636144
2025-11-30,265.89347916388897,239.30413124750007,292.4828270802779
2025-12-01,262.3490134057401,236.1141120651661,288.5839147463141
2025-12-02,248.73929559511194,223.86536603560074,273.61322515462314
2025-12-03,254.60492295180498,229.14443065662448,280.0654152469855
2025-12-04,260.9012003153522,234.81108028381698,286.99132034688745
2025-12-05,258.8779274554686,232.99013470992173,284.7657202010155
2025-12-06,267.03255971313274,240.32930374181947,293.73581568444604
2025-12-07,260.52596265862894,234.47336639276605,286.57855892449186
2025-12-08,248.97986920029322,224.0818822802639,273.8778561203226
2025-12-09,247.03362589377463,222.33026330439716,271.7369884831521
2025-12-10,246.94597495320005,222.25137745788004,271.64057244852006
2025-12-11,263.780587956923,237.40252916123072,290.1586467526153
2025-12-12,266.41303359771695,239.77173023794526,293.05433695748866
2025-12-13,267.21333345203215,240.49200010682893,293.93466679723537
2025-12-14,263.69455328202514,237.32509795382262,290.0640086102277
2025-12-15,240.37557251598759,216.33801526438884,264.4131297675864
2025-12-16,249.86013965071405,224.87412568564264,274.84615361578545
2025-12-17,252.75979374752708,227.4838143727744,278.0357731222798
2025-12-18,242.78205692022678,218.5038512282041,267.06026261224946
2025-12-19,263.63298987101007,237.26969088390908,289.9962888581111
2025-12-20,261.86504242337213,235.67853818103492,288.0515466657094
2025-12-21,267.0224940123553,240.3202446111198,293.7247434135909
2025-12-22,243.14087235412418,218.82678511871177,267.4549595895366
2025-12-23,239.36500616943854,215.4285055524947,263.30150678638245
2025-12-24,242.5186734912911,218.266806142162,266.77054084042027
2025-12-25,281.0463018443128,252.9416716598815,309.1509320287441
2025-12-26,288.6576147008218,259.7918532307396,317.523376170904
2025-12-27,285.9746902881148,257.3772212593033,314.57215931692633
2025-12-28,302.50497434211,272.254476907899,332.75547177632103
2025-12-29,291.791016351383,262.6119147162447,320.97011798652136
2025-12-30,280.4351446138416,252.39163015245745,308.4786590752258
2025-12-31,280.51185779118583,252.46067201206725,308.56304357030444
2026-01-01,238.0093173126498,214.20838558138485,261.81024904391484
2026-01-02,243.22928214286347,218.90635392857712,267.5522103571498
2026-01-03,261.5570806173445,235.40137255561007,287.712788679079
2026-01-04,246.50553177049315,221.85497859344383,271.15608494754247
2026-01-05,233.80157473760536,210.42141726384483,257.1817322113659
