Date,Traffic_Total(TB),Lower_Bound,Upper_Bound
2025-10-23,63.357597284583875,57.02183755612549,69.69335701304227
2025-10-24,67.06969830658558,60.36272847592702,73.77666813724414
2025-10-25,69.33518111336328,62.40166300202695,76.26869922469962
2025-10-26,65.95557415669931,59.36001674102938,72.55113157236926
2025-10-27,65.99209922894067,59.392889306046605,72.59130915183475
2025-10-28,63.480351781418534,57.132316603276685,69.82838695956039
2025-10-29,65.54892011319603,58.99402810187643,72.10381212451564
2025-10-30,62.024834755495675,55.82235127994611,68.22731823104525
2025-10-31,67.72151380201181,60.94936242181063,74.49366518221301
2025-11-01,65.99725275839842,59.39752748255858,72.59697803423826
2025-11-02,65.09573468656146,58.586161217905314,71.60530815521761
2025-11-03,63.956136026753015,57.56052242407772,70.35174962942833
2025-11-04,64.9270478909235,58.43434310183115,71.41975268001586
2025-11-05,62.531602070068544,56.278441863061694,68.7847622770754
2025-11-06,61.66493221958624,55.498438997627616,67.83142544154487
2025-11-07,66.59518275910447,59.93566448319403,73.25470103501493
2025-11-08,66.56339285029384,59.907053565264455,73.21973213532323
2025-11-09,67.33294823962088,60.59965341565879,74.06624306358297
2025-11-10,64.63273806330515,58.16946425697464,71.09601186963567
2025-11-11,63.317116875730036,56.98540518815703,69.64882856330304
2025-11-12,65.70794867331072,59.13715380597965,72.2787435406418
2025-11-13,63.605078614134186,57.24457075272077,69.96558647554761
2025-11-14,66.01122754266477,59.41010478839829,72.61235029693125
2025-11-15,64.37362223893354,57.93626001504018,70.8109844628269
2025-11-16,66.04271618020556,59.438444562185005,72.64698779822612
2025-11-17,62.75336777962614,56.478031001663524,69.02870455758875
2025-11-18,64.35546948011621,57.91992253210459,70.79101642812785
2025-11-19,63.69079185149969,57.32171266634972,70.05987103664967
2025-11-20,61.58371108253515,55.42533997428164,67.74208219078868
2025-11-21,66.40467858364649,59.76421072528184,73.04514644201114
2025-11-22,66.99618963769902,60.29657067392912,73.69580860146893
2025-11-23,68.03683532464824,61.23315179218341,74.84051885711307
2025-11-24,64.04570285194647,57.64113256675183,70.45027313714112
2025-11-25,63.85008062144538,57.46507255930084,70.23508868358992
2025-11-26,62.9329065892777,56.63961593034993,69.22619724820548
2025-11-27,63.30958624660227,56.978627621942046,69.6405448712625
2025-11-28,67.4943563256143,60.744920693052876,74.24379195817575
2025-11-29,64.21522693245298,57.793704239207685,70.63674962569829
2025-11-30,65.41211711111613,58.87090540000452,71.95332882222775
2025-12-01,61.71053383597113,55.539480452374015,67.88158721956825
2025-12-02,63.11836729973695,56.80653056976326,69.43020402971065
2025-12-03,64.14809398274717,57.73328458447246,70.5629033810219
2025-12-04,61.8249179451893,55.64242615067037,68.00740973970824
2025-12-05,62.673522842250094,56.40617055802509,68.9408751264751
2025-12-06,65.11040311623599,58.59936280461239,71.62144342785959
2025-12-07,66.72943142056957,60.05648827851261,73.40237456262653
2025-12-08,63.10058552731974,56.79052697458776,69.41064408005171
2025-12-09,62.927958429523,56.6351625865707,69.2207542724753
2025-12-10,62.00876845811317,55.80789161230185,68.20964530392449
2025-12-11,60.72805036197639,54.65524532577876,66.80085539817404
2025-12-12,66.04287104632617,59.43858394169355,72.64715815095879
2025-12-13,64.3248001384735,57.89232012462616,70.75728015232086
2025-12-14,68.0437251536336,61.23935263827024,74.84809766899697
2025-12-15,62.889084069390464,56.60017566245142,69.17799247632952
2025-12-16,61.42225862606344,55.28003276345709,67.56448448866979
2025-12-17,61.3488207358537,55.21393866226833,67.48370280943908
2025-12-18,61.95720470712061,55.76148423640855,68.15292517783267
2025-12-19,64.84160538858096,58.35744484972287,71.32576592743906
2025-12-20,66.48621097719675,59.83758987947707,73.13483207491643
2025-12-21,65.29488157752924,58.765393419776316,71.82436973528218
2025-12-22,61.023705680059955,54.92133511205396,67.12607624806596
2025-12-23,64.23437902688433,57.81094112419589,70.65781692957276
2025-12-24,61.91956262333373,55.72760636100036,68.11151888566711
2025-12-25,66.15545192311242,59.539906730801185,72.77099711542367
2025-12-26,67.95108889203479,61.15598000283131,74.74619778123828
2025-12-27,69.27427834435323,62.346850509917914,76.20170617878857
2025-12-28,70.54570011442398,63.491130102981586,77.60027012586639
2025-12-29,65.31181467875003,58.780633210875024,71.84299614662504
2025-12-30,66.14547278604134,59.5309255074372,72.76002006464547
2025-12-31,65.43245153457062,58.88920638111356,71.97569668802768
2026-01-01,61.08405391176167,54.97564852058551,67.19245930293785
2026-01-02,63.25777065010658,56.931993585095924,69.58354771511725
2026-01-03,65.00444765537479,58.50400288983731,71.50489242091227
2026-01-04,64.64605820756738,58.18145238681064,71.11066402832412
2026-01-05,61.86747682203903,55.68072913983513,68.05422450424294
